ID,Mã Tài Xế,Họ và Tên,Số Điện Thoại,Bằng Lái,Địa Bàn,Tuyến Chính,Trạng Thái,Biển Số Xe,Lương Cơ Bản,Đơn Giá Km,Số Chuyến Đăng Ký,Số Chuyến Hoàn Thành,Số Chuyến Đang Chạy,Tổng Km Đã Đi,Lương Chuyến Đi,Tổng Lương Thực Nhận
520,TX-2216-520,"Phan Quang Quang",0925126936,E-45368,"TP. Hồ Chí Minh","TP. Hồ Chí Minh ➔ Đà Nẵng",ON_TRIP,51B-105.20,5000000,2000,7,0,7,0,0,5000000
238,TX-1177-238,"Phan Quang Tuấn",0946366039,E-50321,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ Đà Nẵng",AVAILABLE,72B-102.38,5000000,2000,2,0,2,0,0,5000000
869,TX-6636-869,"Phan Quang Tuấn",0947483050,E-34250,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Cần Thơ",RESTING,43B-108.69,5000000,2000,1,0,1,0,0,5000000
565,TX-6704-565,"Phan Quang Thắng",0912716876,E-66236,"Bến xe phía Nam Nha Trang","Nha Trang ➔ Cần Thơ",ON_TRIP,43B-105.65,5000000,2000,0,0,0,0,0,5000000
562,TX-6418-562,"Phan Quang Thắng",0961275807,E-68535,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ Hà Nội",RESTING,49B-105.62,5000000,2000,1,0,1,0,0,5000000
968,TX-6496-968,"Phan Quang Thắng",0916933877,E-48397,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Phan Thiết",AVAILABLE,51B-109.68,5000000,2000,1,0,1,0,0,5000000
582,TX-8407-582,"Phan Quang Trung",0935403771,E-40798,"Vũng Tàu","Vũng Tàu ➔ Nha Trang",AVAILABLE,72B-105.82,5000000,2000,4,0,4,0,0,5000000
903,TX-0033-903,"Phan Quang Trung",0927264858,E-85288,"Phan Thiết","Phan Thiết ➔ Đà Nẵng",AVAILABLE,86B-109.03,5000000,2000,6,0,6,0,0,5000000
761,TX-5863-761,"Phan Quang Trung",0972333999,E-83072,"Hà Nội","Hà Nội ➔ TP. Hồ Chí Minh",ON_TRIP,29B-107.61,5000000,2000,3,0,3,0,0,5000000
999,TX-9413-999,"Phan Quang Trung",0928444468,E-52167,"Phan Thiết","Phan Thiết ➔ Hà Nội",ON_TRIP,86B-109.99,5000000,2000,2,0,2,0,0,5000000
698,TX-9652-698,"Phan Thành Hải",0929102001,E-87626,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ Vũng Tàu",RESTING,49B-106.98,5000000,2000,1,0,1,0,0,5000000
928,TX-2531-928,"Phan Thành Hải",0918639101,E-99504,"TP. Hồ Chí Minh","TP. Hồ Chí Minh ➔ Phan Thiết",AVAILABLE,51B-109.28,5000000,2000,18,0,18,0,0,5000000
158,TX-2378-158,"Phan Thành Nam",0987187962,E-28951,"Bến xe phía Nam Nha Trang","Nha Trang ➔ Cần Thơ",ON_TRIP,72B-101.58,5000000,2000,0,0,0,0,0,5000000
110,TX-7098-110,"Phan Thành Phong",0991350154,E-53457,"Bến xe Vũng Tàu","Đà Nẵng ➔ Vũng Tàu",AVAILABLE,72B-101.10,5000000,2000,0,0,0,0,0,5000000
394,TX-8296-394,"Phan Thành Quang",0954091071,E-68128,"Bến xe Mỹ Đình","Đà Lạt ➔ Hà Nội",AVAILABLE,49B-103.94,5000000,2000,1,0,1,0,0,5000000
302,TX-8235-302,"Phan Thành Quang",0943132132,E-11649,"Bến xe Vũng Tàu","Đà Nẵng ➔ Vũng Tàu",AVAILABLE,72B-103.02,5000000,2000,0,0,0,0,0,5000000
763,TX-6070-763,"Phan Thành Sơn",0975666383,E-61098,"Bến xe Phan Thiết","Nha Trang ➔ Phan Thiết",RESTING,79B-107.63,5000000,2000,2,0,2,0,0,5000000
768,TX-6558-768,"Phan Thành Sơn",0915728761,E-96446,"TP. Hồ Chí Minh","TP. Hồ Chí Minh ➔ Nha Trang",AVAILABLE,51B-107.68,5000000,2000,0,0,0,0,0,5000000
821,TX-1711-821,"Phan Thành Tuấn",0912988033,E-41173,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Hà Nội",RESTING,43B-108.21,5000000,2000,2,0,2,0,0,5000000
471,TX-6992-471,"Phan Thành Tuấn",0942153565,E-79850,"Bến xe Trung tâm Cần Thơ","Phan Thiết ➔ Cần Thơ",RESTING,86B-104.71,5000000,2000,1,0,1,0,0,5000000
541,TX-4361-541,"Phan Thành Thắng",0977048419,E-90574,"Bến xe Trung tâm Đà Nẵng","ALL",ON_TRIP,43B-105.41,5000000,2000,2,0,2,0,0,5000000
680,TX-7942-680,"Phan Thành Trung",0985184783,E-67472,"Bến xe Trung tâm Đà Nẵng","TP. Hồ Chí Minh ➔ Đà Nẵng",AVAILABLE,51B-106.80,5000000,2000,0,0,0,0,0,5000000
817,TX-1312-817,"Phan Văn Dũng",0960389683,E-79597,"Hà Nội","Hà Nội ➔ Cần Thơ",ON_TRIP,29B-108.17,5000000,2000,1,0,1,0,0,5000000
145,TX-0854-145,"Phan Văn Dũng",0917891096,E-95066,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Hà Nội",ON_TRIP,29B-101.45,5000000,2000,1,0,1,0,0,5000000
805,TX-0125-805,"Phan Văn Dũng",0931924219,E-68204,"Đà Nẵng","Đà Nẵng ➔ TP. Hồ Chí Minh",ON_TRIP,43B-108.05,5000000,2000,6,0,6,0,0,5000000
447,TX-4270-447,"Phan Văn Dũng",0992253368,E-49635,"Bến xe Vũng Tàu","Phan Thiết ➔ Vũng Tàu",AVAILABLE,86B-104.47,5000000,2000,0,0,0,0,0,5000000
95,TX-5541-95,"Phan Văn Long",0977406462,E-98001,"Bến xe Trung tâm Cần Thơ","Đà Nẵng ➔ Cần Thơ",AVAILABLE,86B-100.95,5000000,2000,2,0,2,0,0,5000000
202,TX-7273-202,"Phan Văn Long",0918729990,E-47868,"Đà Lạt","Nha Trang ➔ Đà Lạt",AVAILABLE,49B-102.02,5000000,2000,0,0,0,0,0,5000000
284,TX-6233-284,"Phan Văn Long",0967476881,E-17808,"Bến xe Mỹ Đình","ALL",ON_TRIP,65B-102.84,5000000,2000,3,0,3,0,0,5000000
307,TX-8786-307,"Phan Văn Long",0951339100,E-54401,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ Hà Nội",ON_TRIP,79B-103.07,5000000,2000,2,0,2,0,0,5000000
129,TX-9102-129,"Phan Văn Long",0951010186,E-82683,"Bến xe phía Nam Nha Trang","Cần Thơ ➔ Nha Trang",AVAILABLE,29B-101.29,5000000,2000,0,0,0,0,0,5000000
892,TX-8937-892,"Phan Văn Nam",0984948162,E-42254,"Bến xe Vũng Tàu","Cần Thơ ➔ Vũng Tàu",AVAILABLE,65B-108.92,5000000,2000,1,0,1,0,0,5000000
72,TX-3120-72,"Phan Văn Nam",0977287637,E-35700,"Bến xe phía Nam Nha Trang","Đà Nẵng ➔ Nha Trang",AVAILABLE,51B-100.72,5000000,2000,1,0,1,0,0,5000000
368,TX-5439-368,"Phan Văn Phong",0940903304,E-93368,"Bến xe Miền Đông mới","Nha Trang ➔ TP. Hồ Chí Minh",AVAILABLE,51B-103.68,5000000,2000,0,0,0,0,0,5000000
469,TX-6765-469,"Phan Văn Phong",0955642980,E-13279,"Cần Thơ","Cần Thơ ➔ Nha Trang",RESTING,43B-104.69,5000000,2000,1,0,1,0,0,5000000
611,TX-1301-611,"Phan Văn Phong",0961044498,E-50955,"Nha Trang","Nha Trang ➔ Đà Lạt",ON_TRIP,79B-106.11,5000000,2000,2,0,2,0,0,5000000
899,TX-9632-899,"Phan Văn Phong",0938458377,E-56203,"Nha Trang","Nha Trang ➔ Đà Nẵng",AVAILABLE,79B-108.99,5000000,2000,4,0,4,0,0,5000000
914,TX-1125-914,"Phan Văn Phong",0920477144,E-24141,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ Vũng Tàu",RESTING,49B-109.14,5000000,2000,1,0,1,0,0,5000000
533,TX-3547-533,"Phan Văn Phong",0928302136,E-64351,"Bến xe Phan Thiết","Phan Thiết ➔ Đà Lạt",AVAILABLE,43B-105.33,5000000,2000,2,0,2,0,0,5000000
859,TX-5603-859,"Phan Văn Sơn",0939279990,E-68310,"Bến xe Miền Đông mới","Nha Trang ➔ TP. Hồ Chí Minh",RESTING,79B-108.59,5000000,2000,1,0,1,0,0,5000000
762,TX-5967-762,"Phan Văn Trung",0997964997,E-68941,"Bến xe Miền Đông mới","Đà Lạt ➔ TP. Hồ Chí Minh",RESTING,49B-107.62,5000000,2000,1,0,1,0,0,5000000
413,TX-0382-413,"Trần Anh Hải",0972118525,E-81914,"Bến xe phía Nam Nha Trang","Nha Trang ➔ Vũng Tàu",RESTING,43B-104.13,5000000,2000,1,0,1,0,0,5000000
989,TX-8473-989,"Trần Anh Long",0985954463,E-11506,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Cần Thơ",RESTING,43B-109.89,5000000,2000,3,0,3,0,0,5000000
616,TX-1782-616,"Trần Anh Long",0988568694,E-57987,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Đà Nẵng",ON_TRIP,51B-106.16,5000000,2000,1,0,1,0,0,5000000
784,TX-8128-784,"Trần Anh Nam",0994721453,E-44368,"Bến xe Liên tỉnh Đà Lạt","TP. Hồ Chí Minh ➔ Đà Lạt",AVAILABLE,51B-107.84,5000000,2000,1,0,1,0,0,5000000
548,TX-5068-548,"Trần Anh Nam",0935128407,E-32637,"Cần Thơ","Cần Thơ ➔ Đà Nẵng",ON_TRIP,65B-105.48,5000000,2000,1,0,1,0,0,5000000
802,TX-9842-802,"Trần Anh Phong",0925029493,E-95196,"Bến xe phía Nam Nha Trang","Đà Lạt ➔ Nha Trang",ON_TRIP,49B-108.02,5000000,2000,0,0,0,0,0,5000000
119,TX-8052-119,"Trần Anh Phong",0981048559,E-25885,"Vũng Tàu","Vũng Tàu ➔ Phan Thiết",ON_TRIP,86B-101.19,5000000,2000,0,0,0,0,0,5000000
233,TX-0589-233,"Trần Anh Phong",0961355289,E-96088,"Hà Nội","Hà Nội ➔ Cần Thơ",ON_TRIP,29B-102.33,5000000,2000,1,0,1,0,0,5000000
729,TX-2644-729,"Trần Anh Quang",0957548012,E-20967,"Bến xe Miền Đông mới","Hà Nội ➔ TP. Hồ Chí Minh",ON_TRIP,29B-107.29,5000000,2000,2,0,2,0,0,5000000
702,TX-0029-702,"Trần Anh Quang",0982784469,E-10180,"Bến xe Vũng Tàu","Vũng Tàu ➔ TP. Hồ Chí Minh",RESTING,72B-107.02,5000000,2000,1,0,1,0,0,5000000
295,TX-7459-295,"Trần Anh Quang",0948143079,E-30666,"Bến xe Liên tỉnh Đà Lạt","Vũng Tàu ➔ Đà Lạt",AVAILABLE,86B-102.95,5000000,2000,1,0,1,0,0,5000000
118,TX-7947-118,"Trần Anh Sơn",0947536919,E-82799,"Hà Nội","Hà Nội ➔ Đà Lạt",ON_TRIP,72B-101.18,5000000,2000,0,0,0,0,0,5000000
689,TX-8804-689,"Trần Anh Sơn",0957825320,E-52049,"Hà Nội","Hà Nội ➔ TP. Hồ Chí Minh",ON_TRIP,29B-106.89,5000000,2000,3,0,3,0,0,5000000
232,TX-0482-232,"Trần Anh Sơn",0971680998,E-85196,"Bến xe Trung tâm Cần Thơ","Nha Trang ➔ Cần Thơ",AVAILABLE,51B-102.32,5000000,2000,0,0,0,0,0,5000000
815,TX-1113-815,"Trần Anh Sơn",0979889888,E-56388,"Bến xe Phan Thiết","Phan Thiết ➔ Vũng Tàu",RESTING,86B-108.15,5000000,2000,1,0,1,0,0,5000000
260,TX-3565-260,"Trần Anh Tuấn",0994285944,E-61315,"Cần Thơ","Cần Thơ ➔ Đà Nẵng",ON_TRIP,65B-102.60,5000000,2000,3,0,3,0,0,5000000
908,TX-0533-908,"Trần Anh Tuấn",0981870771,E-42582,"Cần Thơ","Cần Thơ ➔ Nha Trang",ON_TRIP,65B-109.08,5000000,2000,2,0,2,0,0,5000000
140,TX-0293-140,"Trần Anh Tuấn",0955576955,E-90481,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ Phan Thiết",ON_TRIP,65B-101.40,5000000,2000,0,0,0,0,0,5000000
612,TX-1395-612,"Trần Anh Tuấn",0964782360,E-41594,"Cần Thơ","Cần Thơ ➔ Hà Nội",ON_TRIP,65B-106.12,5000000,2000,2,0,2,0,0,5000000
551,TX-5358-551,"Trần Anh Thắng",0925402206,E-63291,"Bến xe Liên tỉnh Đà Lạt","Phan Thiết ➔ Đà Lạt",AVAILABLE,86B-105.51,5000000,2000,0,0,0,0,0,5000000
647,TX-4707-647,"Trần Anh Trung",0911314176,E-72767,"Bến xe Trung tâm Cần Thơ","Phan Thiết ➔ Cần Thơ",RESTING,86B-106.47,5000000,2000,6,0,6,0,0,5000000
862,TX-5919-862,"Trần Đức Hải",0988977244,E-33459,"Bến xe phía Nam Nha Trang","Vũng Tàu ➔ Nha Trang",AVAILABLE,72B-108.62,5000000,2000,0,0,0,0,0,5000000
19,TX-7865-19,"Trần Đức Hải",0993597573,E-62483,"Bến xe Mỹ Đình","ALL",ON_TRIP,79B-100.19,5000000,2000,2,0,2,0,0,5000000
949,TX-4649-949,"Trần Đức Hải",0969141848,E-28011,"Đà Nẵng","Đà Nẵng ➔ Phan Thiết",AVAILABLE,43B-109.49,5000000,2000,7,0,7,0,0,5000000
848,TX-4467-848,"Trần Đức Long",0965104051,E-15179,"TP. Hồ Chí Minh","TP. Hồ Chí Minh ➔ Cần Thơ",ON_TRIP,51B-108.48,5000000,2000,2,0,2,0,0,5000000
113,TX-7420-113,"Trần Đức Phong",0911976669,E-82707,"Hà Nội","Hà Nội ➔ Cần Thơ",ON_TRIP,29B-101.13,5000000,2000,1,0,1,0,0,5000000
200,TX-7059-200,"Trần Đức Phong",0910773535,E-97823,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ Phan Thiết",ON_TRIP,51B-102.00,5000000,2000,0,0,0,0,0,5000000
973,TX-6965-973,"Trần Đức Quang",0981593962,E-64008,"Bến xe phía Nam Nha Trang","Đà Nẵng ➔ Nha Trang",AVAILABLE,43B-109.73,5000000,2000,0,0,0,0,0,5000000
352,TX-3743-352,"Trần Đức Quang",0962712196,E-51356,"Đà Nẵng","Đà Nẵng ➔ Vũng Tàu",AVAILABLE,51B-103.52,5000000,2000,4,0,4,0,0,5000000
389,TX-7753-389,"Trần Đức Thắng",0978165865,E-10147,"Bến xe Mỹ Đình","ALL",ON_TRIP,43B-103.89,5000000,2000,2,0,2,0,0,5000000
886,TX-8335-886,"Trần Đức Trung",0971995733,E-65896,"Vũng Tàu","Vũng Tàu ➔ Đà Nẵng",ON_TRIP,72B-108.86,5000000,2000,1,0,1,0,0,5000000
74,TX-3314-74,"Trần Đức Trung",0997563003,E-22682,"Bến xe Trung tâm Đà Nẵng","Vũng Tàu ➔ Đà Nẵng",AVAILABLE,49B-100.74,5000000,2000,0,0,0,0,0,5000000
342,TX-2626-342,"Trần Hải Dũng",0952776490,E-96637,"Bến xe Vũng Tàu","Vũng Tàu ➔ Nha Trang",RESTING,72B-103.42,5000000,2000,4,0,4,0,0,5000000
392,TX-8075-392,"Trần Hải Hải",0963909121,E-35656,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ Phan Thiết",AVAILABLE,51B-103.92,5000000,2000,1,0,1,0,0,5000000
712,TX-0990-712,"Trần Hải Long",0934185539,E-60780,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Cần Thơ",AVAILABLE,51B-107.12,5000000,2000,2,1,1,170,340000,5340000
8,TX-6758-8,"Trần Hải Long",0985424792,E-14753,"Bến xe Vũng Tàu","Vũng Tàu ➔ Đà Nẵng",ON_TRIP,51B-100.08,5000000,2000,0,0,0,0,0,5000000
818,TX-1411-818,"Trần Hải Nam",0995260363,E-63491,"Đà Lạt","Đà Lạt ➔ Hà Nội",ON_TRIP,49B-108.18,5000000,2000,3,0,3,0,0,5000000
922,TX-1931-922,"Trần Hải Nam",0960993709,E-97612,"Đà Lạt","Đà Lạt ➔ Cần Thơ",ON_TRIP,49B-109.22,5000000,2000,4,0,4,0,0,5000000
172,TX-4002-172,"Trần Hải Phong",0957047392,E-91205,"Bến xe Trung tâm Đà Nẵng","Nha Trang ➔ Đà Nẵng",RESTING,65B-101.72,5000000,2000,1,0,1,0,0,5000000
785,TX-8222-785,"Trần Hải Quang",0997405470,E-94489,"Bến xe Trung tâm Cần Thơ","Hà Nội ➔ Cần Thơ",ON_TRIP,29B-107.85,5000000,2000,1,0,1,0,0,5000000
857,TX-5406-857,"Trần Hải Sơn",0948042610,E-39049,"Hà Nội","Hà Nội ➔ Phan Thiết",ON_TRIP,29B-108.57,5000000,2000,5,0,5,0,0,5000000
755,TX-5278-755,"Trần Hải Thắng",0960471169,E-62252,"Bến xe phía Nam Nha Trang","Nha Trang ➔ Đà Nẵng",AVAILABLE,79B-107.55,5000000,2000,0,0,0,0,0,5000000
2,TX-6143-2,"Trần Hải Trung",0946311031,E-23527,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Đà Nẵng",ON_TRIP,49B-100.02,5000000,2000,0,0,0,0,0,5000000
757,TX-5466-757,"Trần Hải Trung",0915924260,E-57833,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Đà Lạt",AVAILABLE,43B-107.57,5000000,2000,2,0,2,0,0,5000000
245,TX-1961-245,"Trần Hữu Long",0954543040,E-65020,"Bến xe Phan Thiết","Đà Lạt ➔ Phan Thiết",RESTING,43B-102.45,5000000,2000,1,0,1,0,0,5000000
511,TX-1277-511,"Trần Hữu Nam",0967660395,E-34706,"Bến xe Vũng Tàu","Phan Thiết ➔ Vũng Tàu",RESTING,86B-105.11,5000000,2000,2,0,2,0,0,5000000
382,TX-6998-382,"Trần Hữu Phong",0920055103,E-39074,"Vũng Tàu","Vũng Tàu ➔ Cần Thơ",ON_TRIP,72B-103.82,5000000,2000,8,0,8,0,0,5000000
628,TX-2909-628,"Trần Hữu Phong",0919476389,E-47311,"Cần Thơ","Cần Thơ ➔ TP. Hồ Chí Minh",AVAILABLE,65B-106.28,5000000,2000,5,0,5,0,0,5000000
566,TX-6799-566,"Trần Hữu Quang",0952777275,E-12180,"Bến xe Mỹ Đình","Vũng Tàu ➔ Hà Nội",ON_TRIP,72B-105.66,5000000,2000,1,0,1,0,0,5000000
736,TX-3357-736,"Trần Hữu Sơn",0930472772,E-51322,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Đà Lạt",AVAILABLE,51B-107.36,5000000,2000,1,0,1,0,0,5000000
136,TX-9851-136,"Trần Hữu Sơn",0920270607,E-95061,"Vũng Tàu","Vũng Tàu ➔ Nha Trang",AVAILABLE,51B-101.36,5000000,2000,4,0,4,0,0,5000000
577,TX-7892-577,"Trần Hữu Sơn",0931001886,E-36669,"Hà Nội","Hà Nội ➔ Đà Lạt",ON_TRIP,29B-105.77,5000000,2000,1,0,1,0,0,5000000
479,TX-7967-479,"Trần Hữu Tuấn",0950045284,E-35283,"Bến xe phía Nam Nha Trang","Phan Thiết ➔ Nha Trang",AVAILABLE,86B-104.79,5000000,2000,0,0,0,0,0,5000000
402,TX-9172-402,"Trần Hữu Thắng",0958765566,E-45073,"Đà Lạt","Đà Lạt ➔ Đà Nẵng",ON_TRIP,49B-104.02,5000000,2000,1,0,1,0,0,5000000
958,TX-5553-958,"Trần Hữu Thắng",0928401278,E-64675,"Vũng Tàu","Vũng Tàu ➔ Cần Thơ",AVAILABLE,72B-109.58,5000000,2000,17,0,17,0,0,5000000
706,TX-0408-706,"Trần Hữu Thắng",0962045338,E-96781,"Đà Lạt","Đà Lạt ➔ Đà Nẵng",AVAILABLE,49B-107.06,5000000,2000,1,0,1,0,0,5000000
951,TX-4853-951,"Trần Hữu Trung",0973359393,E-88817,"Bến xe Phan Thiết","Phan Thiết ➔ Vũng Tàu",AVAILABLE,86B-109.51,5000000,2000,10,0,10,0,0,5000000
529,TX-3128-529,"Trần Minh Dũng",0978180057,E-31953,"Bến xe Liên tỉnh Đà Lạt","Nha Trang ➔ Đà Lạt",AVAILABLE,29B-105.29,5000000,2000,0,0,0,0,0,5000000
655,TX-5475-655,"Trần Minh Dũng",0967603137,E-19199,"Bến xe Phan Thiết","Phan Thiết ➔ Đà Lạt",RESTING,86B-106.55,5000000,2000,1,0,1,0,0,5000000
975,TX-7152-975,"Trần Minh Hải",0945883291,E-17333,"Bến xe Phan Thiết","Phan Thiết ➔ TP. Hồ Chí Minh",RESTING,86B-109.75,5000000,2000,9,0,9,0,0,5000000
362,TX-4794-362,"Trần Minh Hải",0928122970,E-88836,"Bến xe Vũng Tàu","Vũng Tàu ➔ TP. Hồ Chí Minh",AVAILABLE,49B-103.62,5000000,2000,0,0,0,0,0,5000000
575,TX-7690-575,"Trần Minh Hải",0935495674,E-64442,"Phan Thiết","Phan Thiết ➔ Nha Trang",AVAILABLE,86B-105.75,5000000,2000,2,0,2,0,0,5000000
4,TX-6346-4,"Trần Minh Nam",0926700824,E-55366,"Vũng Tàu","TP. Hồ Chí Minh ➔ Vũng Tàu",AVAILABLE,65B-100.04,5000000,2000,17,0,17,0,0,5000000
976,TX-7247-976,"Trần Minh Phong",0968847637,E-74084,"TP. Hồ Chí Minh","TP. Hồ Chí Minh ➔ Hà Nội",ON_TRIP,51B-109.76,5000000,2000,2,0,2,0,0,5000000
861,TX-5819-861,"Trần Minh Phong",0999262522,E-19182,"Đà Nẵng","Đà Nẵng ➔ Phan Thiết",ON_TRIP,43B-108.61,5000000,2000,6,0,6,0,0,5000000
393,TX-8182-393,"Trần Minh Sơn",0987209729,E-16471,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Vũng Tàu",RESTING,29B-103.93,5000000,2000,1,0,1,0,0,5000000
179,TX-4759-179,"Trần Minh Sơn",0958708765,E-72377,"Bến xe Vũng Tàu","Cần Thơ ➔ Vũng Tàu",AVAILABLE,79B-101.79,5000000,2000,0,0,0,0,0,5000000
215,TX-8688-215,"Trần Minh Tuấn",0951299617,E-69020,"Bến xe Trung tâm Đà Nẵng","Đà Lạt ➔ Đà Nẵng",RESTING,86B-102.15,5000000,2000,1,0,1,0,0,5000000
945,TX-4241-945,"Trần Minh Trung",0945082701,E-46697,"Hà Nội","Hà Nội ➔ Cần Thơ",ON_TRIP,29B-109.45,5000000,2000,2,0,2,0,0,5000000
80,TX-3946-80,"Trần Quang Dũng",0911263404,E-74871,"Bến xe Phan Thiết","Phan Thiết ➔ Cần Thơ",ON_TRIP,51B-100.80,5000000,2000,0,0,0,0,0,5000000
387,TX-7527-387,"Trần Quang Phong",0994338864,E-31145,"Bến xe phía Nam Nha Trang","Vũng Tàu ➔ Nha Trang",AVAILABLE,79B-103.87,5000000,2000,1,0,1,0,0,5000000
713,TX-1083-713,"Trần Quang Tuấn",0997768340,E-30472,"Hà Nội","Hà Nội ➔ TP. Hồ Chí Minh",ON_TRIP,29B-107.13,5000000,2000,2,0,2,0,0,5000000
648,TX-4802-648,"Trần Quang Tuấn",0934505343,E-18534,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Nha Trang",AVAILABLE,51B-106.48,5000000,2000,1,0,1,0,0,5000000
169,TX-3698-169,"Trần Quang Tuấn",0934583750,E-95467,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Vũng Tàu",ON_TRIP,29B-101.69,5000000,2000,0,0,0,0,0,5000000
773,TX-7052-773,"Trần Quang Tuấn",0988870636,E-41313,"Đà Nẵng","Đà Nẵng ➔ Vũng Tàu",ON_TRIP,43B-107.73,5000000,2000,3,0,3,0,0,5000000
375,TX-6227-375,"Trần Quang Thắng",0915464606,E-10397,"Bến xe Vũng Tàu","Vũng Tàu ➔ Đà Lạt",AVAILABLE,86B-103.75,5000000,2000,0,0,0,0,0,5000000
576,TX-7786-576,"Trần Quang Thắng",0923295527,E-16559,"TP. Hồ Chí Minh","TP. Hồ Chí Minh ➔ Đà Nẵng",ON_TRIP,51B-105.76,5000000,2000,5,0,5,0,0,5000000
276,TX-5348-276,"Trần Quang Trung",0972909613,E-45680,"Bến xe Phan Thiết","Phan Thiết ➔ Vũng Tàu",AVAILABLE,65B-102.76,5000000,2000,0,0,0,0,0,5000000
796,TX-9279-796,"Trần Quang Trung",0988820227,E-72241,"Cần Thơ","Cần Thơ ➔ TP. Hồ Chí Minh",AVAILABLE,65B-107.96,5000000,2000,7,0,7,0,0,5000000
291,TX-7016-291,"Trần Thành Dũng",0970823265,E-87096,"Bến xe Vũng Tàu","Vũng Tàu ➔ Đà Lạt",AVAILABLE,79B-102.91,5000000,2000,0,0,0,0,0,5000000
779,TX-7643-779,"Trần Thành Dũng",0934534913,E-23844,"Bến xe phía Nam Nha Trang","Nha Trang ➔ TP. Hồ Chí Minh",RESTING,79B-107.79,5000000,2000,1,1,0,430,860000,5860000
597,TX-9964-597,"Trần Thành Hải",0940360920,E-80182,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ Phan Thiết",AVAILABLE,43B-105.97,5000000,2000,0,0,0,0,0,5000000
277,TX-5472-277,"Trần Thành Hải",0948231282,E-84187,"Bến xe Phan Thiết","Phan Thiết ➔ Vũng Tàu",ON_TRIP,43B-102.77,5000000,2000,1,0,1,0,0,5000000
345,TX-2976-345,"Trần Thành Hải",0998783997,E-53507,"Bến xe Miền Đông mới","Hà Nội ➔ TP. Hồ Chí Minh",AVAILABLE,29B-103.45,5000000,2000,2,0,2,0,0,5000000
293,TX-7231-293,"Trần Thành Hải",0948767489,E-91539,"Bến xe Mỹ Đình","Đà Nẵng ➔ Hà Nội",AVAILABLE,43B-102.93,5000000,2000,2,0,2,0,0,5000000
722,TX-1943-722,"Trần Thành Long",0948629141,E-51638,"Đà Lạt","Đà Lạt ➔ Vũng Tàu",AVAILABLE,49B-107.22,5000000,2000,2,0,2,0,0,5000000
844,TX-4060-844,"Trần Thành Phong",0971518615,E-73229,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ Vũng Tàu",AVAILABLE,65B-108.44,5000000,2000,0,0,0,0,0,5000000
790,TX-8697-790,"Trần Thành Phong",0972099528,E-57783,"Bến xe Vũng Tàu","Vũng Tàu ➔ Nha Trang",AVAILABLE,72B-107.90,5000000,2000,0,0,0,0,0,5000000
374,TX-6119-374,"Trần Thành Phong",0928547239,E-21639,"Bến xe Vũng Tàu","Vũng Tàu ➔ Đà Lạt",RESTING,72B-103.74,5000000,2000,1,0,1,0,0,5000000
681,TX-8039-681,"Trần Thành Sơn",0930167787,E-49342,"Hà Nội","Hà Nội ➔ Nha Trang",ON_TRIP,29B-106.81,5000000,2000,1,0,1,0,0,5000000
904,TX-0133-904,"Trần Văn Long",0936740693,E-91159,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Vũng Tàu",AVAILABLE,51B-109.04,5000000,2000,1,0,1,0,0,5000000
43,TX-0218-43,"Trần Văn Long",0950041072,E-78415,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Vũng Tàu",ON_TRIP,79B-100.43,5000000,2000,0,0,0,0,0,5000000
780,TX-7741-780,"Trần Văn Quang",0945755424,E-36469,"Bến xe Vũng Tàu","Cần Thơ ➔ Vũng Tàu",AVAILABLE,65B-107.80,5000000,2000,1,1,0,220,440000,5440000
677,TX-7638-677,"Trần Văn Tuấn",0982998728,E-32336,"Bến xe Phan Thiết","Đà Nẵng ➔ Phan Thiết",ON_TRIP,43B-106.77,5000000,2000,1,0,1,0,0,5000000
